code,label,imgid
0860013773571,skincare,1
5285009295045,skincare,1
3700036902947,skincare,1
7899572810000,haircare,1
8683655809055,skincare,1
6941553022245,skincare,1
8901012118405,skincare,1
4088600192093,skincare,1
8720181564765,skincare,1
4008666272232,haircare,1
84461032,haircare,1
0077315009103,haircare,1
0761373009198,skincare,1
3605970720858,skincare,1
3770013219344,skincare,1
8711600375383,skincare,2
4059729521088,makeup,5
4066447965414,skincare,1
0061398401534,skincare,1
7068600017968,skincare,1
5410091775421,haircare,1
8001280068119,skincare,1
3665467006865,skincare,2
6006340001152,skincare,1
8008970052564,skincare,1
0685706025047,skincare,1
3522930005377,skincare,1
7500435162913,haircare,1
3378872234487,skincare,1
4066447785845,skincare,1
8720674479798,haircare,3
8720674232768,skincare,1
6186000460519,skincare,1
6130548016745,skincare,1
4039401751002,skincare,1
4005900963499,skincare,2
0818821000747,skincare,1
3600523614431,makeup,1
3600521796221,makeup,2
8859269005880,skincare,1
3662361005499,skincare,1
4059729541857,makeup,1
30148093,makeup,1
4059729419545,makeup,2
0800897818586,makeup,1
0800897267049,makeup,1
3474636968701,haircare,1
4059729518262,makeup,2
4305615700496,makeup,1
8719134143348,skincare,1
3178041314282,haircare,1
8017331072325,skincare,2
7046110071519,skincare,4
7046110075562,skincare,1
3610340651410,haircare,1
4068884000581,skincare,1
3516170025660,skincare,2
7952536100132,skincare,1
7702277777991,skincare,1
5054563211361,skincare,1
4009175963048,skincare,1
8720181207051,skincare,1
5600829361082,skincare,1
3574661818054,skincare,1
8006530140171,skincare,1
5060453453452,skincare,1
6260344941207,skincare,1
3350033527027,skincare,1
3264680038334,skincare,1
8902979026840,haircare,1
3350033527065,skincare,1
3350034013659,skincare,1
8906163410163,skincare,1
8901023030765,skincare,1
80000000274744,skincare,1
8904355407076,skincare,1
8683130089743,haircare,1
4902430985932,skincare,1
0736140999149,haircare,1
8901725928377,skincare,1
8720181031595,skincare,2
0056406358559,skincare,1
0628467002803,haircare,1
0834639000267,skincare,1
8006540836224,skincare,2
8437015476889,skincare,1
3560071310769,skincare,2
5907653810725,haircare,1
5060968410247,skincare,1
8682397030741,skincare,1
5902539716054,skincare,1
08315939,haircare,1
3145891812404,makeup,1
3760104916573,haircare,1
3348901607339,makeup,1
5904917482346,skincare,1
3600524163808,haircare,1
4066447332322,haircare,1
3145891870169,makeup,1
4019674029107,makeup,1
8710624258078,skincare,2
0044600008899,skincare,1
0070481010300,skincare,1
0681131099356,skincare,1
3600530462797,makeup,1
4058172935862,haircare,1
8699943340001,skincare,2
4066447016741,skincare,2
99000226,skincare,1
4066447814958,skincare,1
0690864505263,skincare,2
0812154033243,haircare,1
8600272010121,skincare,1
3468080411319,skincare,1
3600542652933,haircare,1
8029352460043,haircare,1
3760162125221,haircare,1
3282770140972,haircare,1
5430004121527,skincare,1
3701129805008,skincare,1
5200136145483,skincare,1
5900095033530,skincare,1
5900095035107,skincare,1
5099514200209,skincare,1
53574660291162,skincare,1
3600542503136,haircare,1
3574669907866,haircare,1
4062300422513,haircare,1
4062300422544,skincare,1
8695077067128,skincare,1
7310618544104,skincare,1
0080878195077,haircare,1
0743877051460,haircare,1
0381370030119,skincare,1
10037000792519,skincare,1
3282770390179,skincare,1
9300607397925,skincare,1
8904352003974,skincare,1
9327693008481,skincare,1
59092582,skincare,3
8901277015327,skincare,1
4005808828869,skincare,1
4006000011400,skincare,2
0590017090467,skincare,3
5900017090283,skincare,1
0590017090542,skincare,1
5900017071787,haircare,1
5900017071756,haircare,1
5900017101989,haircare,4
5900017097961,skincare,1
4270000005428,skincare,1
3474637303365,haircare,1
8480017310675,skincare,1
0056594811058,skincare,1
3499320015431,skincare,1
3760162121056,skincare,1
3560071277093,haircare,1
8711868013850,skincare,1
8001841062624,skincare,1
5900057010166,haircare,1
5744004980238,skincare,2
5045731103908,skincare,1
5907489072397,skincare,1
4262351040319,skincare,1
5060447948674,skincare,1
4262351040364,skincare,1
4262351040340,skincare,1
4262351040302,skincare,1
4262351040296,skincare,1
8906007200493,skincare,1
2200267164042,skincare,1
3760319342822,skincare,1
3760319342839,skincare,1
3286010097057,haircare,1
9005800369549,skincare,1
3574669907200,haircare,1
3574660587524,skincare,1
00000311,skincare,1
00000563,skincare,1
00000587,skincare,1
00000859,skincare,1
00002979,haircare,1
00002980,haircare,1
00027606,skincare,1
00673037,skincare,1
12111152,skincare,1
20011208,skincare,4
20057060,skincare,13
20060909,skincare,1
20060923,skincare,1
20174026,skincare,2
20204129,skincare,2
20208844,haircare,2
20231460,skincare,1
20251970,skincare,2
20277246,skincare,1
20283131,skincare,2
20297190,skincare,2
20382933,skincare,4
20434182,skincare,4
20490379,haircare,1
20498542,skincare,4
20546526,skincare,1
20553531,skincare,4
20654825,skincare,9
20864774,skincare,11
20864781,skincare,1
20964962,skincare,2
20982850,skincare,1
22130518,skincare,4
23135123,skincare,1
26023281,skincare,9
26023458,skincare,2
26023595,skincare,2
26028071,skincare,4
29023004,haircare,1
30070349,skincare,3
40133195,skincare,4
40883007,skincare,3
42345183,skincare,1
42345275,skincare,4
42419334,skincare,1
50064861,skincare,6
50096206,skincare,1
50096701,skincare,1
50096725,skincare,2
50099962,skincare,5
50220021,skincare,11
50287062,skincare,3
59013648,skincare,5
59084051,skincare,2
59095842,skincare,12
76409882,skincare,1
80453000,skincare,5
80466468,skincare,20
96097335,skincare,4
0010181033056,haircare,2
0010181040313,skincare,2
0022200941525,skincare,4
0022796916167,haircare,1
0022796970060,haircare,4
0022796976017,haircare,1
0022796976024,haircare,2
0022796976116,haircare,4
0022796977519,haircare,5
0037000267904,skincare,1
0041167066218,skincare,1
0041840001062,skincare,1
0047400664685,skincare,1
0055451789400,haircare,1
0057990062532,skincare,1
0070501017128,skincare,6
0070501113424,skincare,1
0070942302531,skincare,3
0072140006334,skincare,2
0072151421119,skincare,2
0098400012181,skincare,1
0190679000187,haircare,1
0302993917564,skincare,1
0305212750003,skincare,4
0312547427951,skincare,3
0381371018451,skincare,1
0656272845162,skincare,1
0697896828292,skincare,1
0708002100741,skincare,1
0708002400322,haircare,2
0748378001112,haircare,4
0748378003154,haircare,2
0764302021506,haircare,3
0764302280019,skincare,6
0764302290629,haircare,4
0769915190588,skincare,1
0773602103515,makeup,3
0792850259997,skincare,2
0792850897687,skincare,1
0812154030013,skincare,6
0817513010002,haircare,1
0817513015328,haircare,3
0856017000126,haircare,8
0858380002141,haircare,1
0859220000266,skincare,2
2000000000026,skincare,1
2000000002057,haircare,1
2000000004891,makeup,2
2000000051969,skincare,3
2000000089337,skincare,2
2000000151466,makeup,1
8006540765135,skincare,1
3014230000201,skincare,8
3014230002601,skincare,35
3014230021237,skincare,15
3014230021404,skincare,48
3015810608817,skincare,2
3050070004047,skincare,2
3054080004028,haircare,2
3054080011569,haircare,2
3054080053293,haircare,2
3054080074335,skincare,2
3058320045260,skincare,2
3058320048117,skincare,2
3058325050054,skincare,1
3058325066246,skincare,2
3059944117142,skincare,3
3140100047820,haircare,2
3140100047875,haircare,2
3140100143065,haircare,1
3140100323047,haircare,2
3140100366419,haircare,1
3141380054911,skincare,2
3160920402005,skincare,4
3160920508097,skincare,6
3178040429628,haircare,1
3178040643802,haircare,4
3178040650282,skincare,3
3178040661950,skincare,2
3178040666283,skincare,4
3178040668966,skincare,11
3178040678194,skincare,11
3178040683181,haircare,3
3178040687042,haircare,2
3178040696433,haircare,2
3178041301138,haircare,2
3178041301183,haircare,1
3178041315166,skincare,1
3178041321792,skincare,1
3178041339810,skincare,10
3178041344319,haircare,1
3179630012107,skincare,3
3181730076262,skincare,1
3181730104194,skincare,1
3181730117965,skincare,4
3181734189357,skincare,2
3215662980011,skincare,2
3215666800162,haircare,2
3222472706625,skincare,3
3222474495305,skincare,2
3222476113641,skincare,1
3245678674925,skincare,4
3250390448730,skincare,2
3250391831982,skincare,2
3250392149611,skincare,1
3250392496791,skincare,1
3250393212635,skincare,1
3251241003016,haircare,1
3251241025599,skincare,2
3251241034690,skincare,2
3251241041629,skincare,2
3253581479995,skincare,1
3253581595213,haircare,1
3256223379653,skincare,2
3256223379752,skincare,1
3256226531607,skincare,3
3256226760403,skincare,1
3263855905297,skincare,1
3264680004117,skincare,10
3264680004964,skincare,1
3282770072815,skincare,10
3282770100747,skincare,9
3282770100778,skincare,2
3282779002738,skincare,2
3282779069519,skincare,1
3282779348850,skincare,1
3282779402927,skincare,1
3282779405485,skincare,1
3282779416139,skincare,4
3283950040051,skincare,2
3283950911184,skincare,3
3284410014957,skincare,2
3286010022042,haircare,1
3286010022059,haircare,2
3323037218635,skincare,1
3326100000182,skincare,1
3326100000557,skincare,1
3329310012495,skincare,3
3331300042061,skincare,2
3331849020391,skincare,4
3337871323820,skincare,1
3337872412134,skincare,9
3337872412684,skincare,7
3337872414015,skincare,2
3337872418570,skincare,2
3337872420696,skincare,1
3337875201360,skincare,2
3337875545822,skincare,2
3337875549530,skincare,2
3337875552127,skincare,1
3337875560382,skincare,1
3337875597333,skincare,14
3337875696548,skincare,1
3337875722827,skincare,2
3337875743563,skincare,4
3337875763790,skincare,1
3346022020105,skincare,6
3348070010589,haircare,2
3350031756825,skincare,1
3350031756931,skincare,3
3350031992612,skincare,2
3355312146401,haircare,4
3367729021028,skincare,1
3378872067566,makeup,1
3380380058561,haircare,3
3389181110003,skincare,1
3401347938594,skincare,4
3401353688742,skincare,2
3401360114890,skincare,6
3401360167841,skincare,1
3401363855738,skincare,4
3401526554492,skincare,1
3401542172809,skincare,1
3401548142486,skincare,1
3401572288297,skincare,1
3401573670053,skincare,1
3401575645851,skincare,1
3401578653709,skincare,1
3410280029177,skincare,1
3415900030427,skincare,3
3415900031486,skincare,6
3426354085000,haircare,3
3433422401907,skincare,1
3450601026270,skincare,3
3450601028878,haircare,1
3450601032417,skincare,12
3450970024624,skincare,4
3450970142731,haircare,1
3464660000263,skincare,2
3464660001918,skincare,5
3464660002007,skincare,2
3468080405240,skincare,2
3474636612666,haircare,1
3474636974221,haircare,1
3478821111026,skincare,2
3499320003766,skincare,2
3504105036768,skincare,1
3504108010574,skincare,2
3506770001010,skincare,1
3516170021655,skincare,2
3517360001419,skincare,2
3517360002430,skincare,2
3517360008661,skincare,2
3517360008685,skincare,2
3517360012774,skincare,4
3517360014181,haircare,4
3517360016970,skincare,4
3518646023132,skincare,2
3522930002536,skincare,1
3522931003761,skincare,1
3532281624806,skincare,1
3535032553608,skincare,2
3538394000179,skincare,1
3538396705102,skincare,2
3549620005028,skincare,2
3549620005035,skincare,2
3549620005080,skincare,1
3549620020328,skincare,3
3549620020342,skincare,3
3549620033052,skincare,2
3549621020426,skincare,2
3549621033174,skincare,1
3549629000024,skincare,2
3560070258390,skincare,2
3560070883417,skincare,4
3560070902767,skincare,5
3560070911349,haircare,2
3560070917488,skincare,3
3560070947485,haircare,9
3560070965977,haircare,2
3560070968893,haircare,3
3560071164867,haircare,2
3560071481513,skincare,3
3564700325681,skincare,1
3564700410356,skincare,2
3564700506554,skincare,1
3564700701058,skincare,1
3564700750223,skincare,1
3564700849460,skincare,11
3574660085563,skincare,4
3574660149807,skincare,9
3574660154344,skincare,2
3574660183818,skincare,8
3574660258288,skincare,3
3574660260052,skincare,20
3574660325492,skincare,2
3574660504293,skincare,1
3574660600124,skincare,5
3574660724370,skincare,2
3574661034805,skincare,3
3574661042237,skincare,2
3574661056630,skincare,1
3574661065427,skincare,3
3574661137292,skincare,1
3574661151250,skincare,1
3574661153803,skincare,2
3574661173856,skincare,1
3574661181882,skincare,2
3574661183343,skincare,2
3574661183473,skincare,2
3574661186269,haircare,2
3574661226491,skincare,1
3574661254067,skincare,2
3574661287201,skincare,4
3574661288802,haircare,4
3574661319308,skincare,1
3574661334912,haircare,1
3574661347417,skincare,2
3574661347424,skincare,1
3574661349770,skincare,1
3574661349817,skincare,1
3574661527055,skincare,2
3574661537429,haircare,1
3574661549668,skincare,2
3574661574554,haircare,1
3574661574561,haircare,1
3574661578453,skincare,4
3574661578491,skincare,2
3574661634937,skincare,3
3574661687018,skincare,2
3574669907842,haircare,3
3583788767138,skincare,1
3595890243547,skincare,2
3595897688518,skincare,3
3596202092938,skincare,2
3596202607170,skincare,1
3596205108063,skincare,1
3596206332825,skincare,2
3596206351567,skincare,1
3596207496878,skincare,3
3596207496885,skincare,2
3596490002794,skincare,1
3596710166404,haircare,2
3596710517381,skincare,7
3600520297118,skincare,2
3600522215370,haircare,5
3600522372554,skincare,5
3600522410874,haircare,7
3600523128174,haircare,1
3600523160853,haircare,2
3600523232482,skincare,4
3600523434534,skincare,2
3600523614455,makeup,1
3600531324506,makeup,2
3600531411121,makeup,1
3600540556448,skincare,3
3600541128484,haircare,1
3600541173620,haircare,1
3600541187825,haircare,3
3600541204638,haircare,2
3600541358485,skincare,1
3600541594968,skincare,1
3600541599017,haircare,2
3600541672710,haircare,1
3600541735958,skincare,2
3600541738508,skincare,1
3600541883635,haircare,2
3600542015172,haircare,2
3600542074704,haircare,2
3600542074858,haircare,2
3600542097024,skincare,1
3600542120487,haircare,3
3600542133531,haircare,1
3600542221054,haircare,1
3600542227322,skincare,5
3600542289856,haircare,1
3600542359696,skincare,1
3600542359764,skincare,1
3600542461481,haircare,1
3600542525831,haircare,4
3600550038071,skincare,2
3600550153453,haircare,2
3600550159189,skincare,1
3600550185003,skincare,4
3600550199291,skincare,1
3600550199338,skincare,2
3600550216592,skincare,3
3600550240276,skincare,3
3600550258301,skincare,1
3600550258691,skincare,3
3600550258776,skincare,2
3600550261400,skincare,2
3600550274783,haircare,1
3600550362404,skincare,2
3600550456035,haircare,3
3600550564044,skincare,2
3600550564051,skincare,1
3600550752212,skincare,4
3600550752373,skincare,2
3600550805321,skincare,1
3600550805369,haircare,3
3600550806700,haircare,3
3600550808773,skincare,2
3600550809466,skincare,2
3600550817584,haircare,6
3600550845570,haircare,1
3600550935431,skincare,2
3600550937374,haircare,1
3600550937381,haircare,1
3600550972153,skincare,3
3600550995077,skincare,2
3600551017921,skincare,1
3600551020419,skincare,4
3600551032078,haircare,6
3605540873717,skincare,1
3606000537439,skincare,5
3606000537750,skincare,1
3606000551954,skincare,2
3607340722127,skincare,1
3607345064505,makeup,1
3614223736003,skincare,2
3614271701510,skincare,6
3614819990680,skincare,1
3660005099620,skincare,2
3660005217468,haircare,1
3660005240718,skincare,1
3660005364001,skincare,4
3660005542904,skincare,1
3660005545325,skincare,1
3660005735887,skincare,1
3660005760711,skincare,3
3660005795300,skincare,1
3660005984537,skincare,1
3661295615019,skincare,2
3661434000522,skincare,1
3662217002252,skincare,6
3662361001927,skincare,1
3662361002146,skincare,1
3700538600044,skincare,1
3700593600188,skincare,2
3700763501581,skincare,2
3701154700439,skincare,1
3760016580978,skincare,2
3760061220461,skincare,1
3760099592066,skincare,1
3760179070262,skincare,3
3770000717044,skincare,1
3770000717587,skincare,1
3770004051007,skincare,1
3770013052101,skincare,4
3770013899034,skincare,1
4000196012098,skincare,2
4000196020956,skincare,1
4000388563209,skincare,2
4001638093989,skincare,5
4002448145257,skincare,1
4005800001192,skincare,4
4005800019876,skincare,7
4005800027932,skincare,1
4005800137556,skincare,1
4005800137655,skincare,1
4005808183043,skincare,3
4005808236923,skincare,1
4005808237746,skincare,2
4005808257669,skincare,4
4005808302659,skincare,2
4005808315680,skincare,2
4005808319695,skincare,2
4005808319725,skincare,3
4005808425365,skincare,4
4005808532452,skincare,8
4005808538560,skincare,1
4005808668212,skincare,2
4005808801046,skincare,1
4005808801053,skincare,13
4005808829958,skincare,1
4005808837311,skincare,1
4005808837359,skincare,6
4005808846610,skincare,1
4005808920679,skincare,1
4005808925124,skincare,11
4005900053596,skincare,1
4005900105080,skincare,1
4005900127167,skincare,2
4005900172112,skincare,2
4005900243522,skincare,2
4005900243553,skincare,6
4005900246905,skincare,1
4005900249401,skincare,6
4005900268068,skincare,2
4005900285034,skincare,2
4005900363756,skincare,6
4005900363879,skincare,3
4005900388636,skincare,2
4005900399427,haircare,1
4005900485243,skincare,1
4005900597489,skincare,1
4005900597519,skincare,1
4005900656230,skincare,1
4005900756152,skincare,1
4005900773845,skincare,2
4009800010871,skincare,3
4010355255709,skincare,1
4010355336040,skincare,1
4010355340115,skincare,1
4010355341372,haircare,1
4010355348401,skincare,3
4010355409270,skincare,1
4010355484208,skincare,3
4010355558879,skincare,1
4011200289900,skincare,1
4012273123009,skincare,1
4015000718547,skincare,1
4015100292022,haircare,3
4015100292374,haircare,1
4015100292411,haircare,1
4015100404548,haircare,1
4015400621966,skincare,2
4017645036949,haircare,3
4017645046290,haircare,2
4021457601448,skincare,2
4021457614202,skincare,2
4021457614257,skincare,2
4021457632855,skincare,1
4021457638932,skincare,3
4021609012733,haircare,2
4025089081319,skincare,3
4049639412507,makeup,1
4056489234081,skincare,1
4056489356677,skincare,1
4056489366485,skincare,1
4056489431084,skincare,1
4056489525875,skincare,3
4056489643616,skincare,1
4058172002144,skincare,1
4058172009013,haircare,4
4058172051128,skincare,1
4058172192449,skincare,5
4058172336218,skincare,4
4058172336270,skincare,5
4058172446535,haircare,1
4058172586552,skincare,1
4058172618994,skincare,3
4058172619861,skincare,1
4058172774942,skincare,5
4058172778896,skincare,1
4058172880292,haircare,1
4058172934988,skincare,1
4059729395177,makeup,1
4061458042529,skincare,5
4061458121651,skincare,1
4061458199667,skincare,1
4061458223829,skincare,1
4063528031594,skincare,1
4063528064967,skincare,1
4066447008135,skincare,1
4066447054651,skincare,2
4066447079272,skincare,3
4066447106404,skincare,2
4084500526792,haircare,2
4084500930797,skincare,1
4099200109107,skincare,4
4099200141060,skincare,5
4103040341013,skincare,1
4250587735543,makeup,2
4250947516027,makeup,2
4255582800104,skincare,1
4260556676012,skincare,1
4305615307763,haircare,3
4305615405926,skincare,1
4305615537153,skincare,2
4305615566115,haircare,2
4305615566184,haircare,1
4305615609997,skincare,5
4305615610054,skincare,1
4305615610344,skincare,1
4305615613956,skincare,4
4305615754635,skincare,1
4311501436103,skincare,5
4311501453018,skincare,2
4603014001009,skincare,2
4603014001092,skincare,2
0990312338444,haircare,3
0990312212805,haircare,1
8906017476383,skincare,1
4806528110087,skincare,1
8002330033439,skincare,1
5000101032905,skincare,1
5000119810236,skincare,1
5000207007159,skincare,1
5000209100513,skincare,1
5000262137006,skincare,2
5000347054303,skincare,2
5010724526798,haircare,3
5010724527443,haircare,4
5010724527474,haircare,4
5012583201885,haircare,3
5014697017086,skincare,1
5017634238483,skincare,2
5022496103534,haircare,7
5025970022574,skincare,3
5029053550039,skincare,7
5029053550152,skincare,7
5029354000271,skincare,1
5054563026392,skincare,1
5054563040480,skincare,3
5054563070951,skincare,3
5054563077134,skincare,1
5057753324841,haircare,2
5060177240581,skincare,1
5099802150117,skincare,4
5099821001421,skincare,1
5410076390830,haircare,8
5410091701857,skincare,6
5410091729981,skincare,1
5900017304007,skincare,4
6221048403408,skincare,1
6221048407819,skincare,1
6920354812521,skincare,2
6920354822438,skincare,1
7501056346195,skincare,1
7506306241152,skincare,2
7509546000985,skincare,6
7509546054650,skincare,1
7509552828962,haircare,3
7509552874952,haircare,1
7509552904819,haircare,1
7610108052714,skincare,3
7610108052813,skincare,1
7610108082001,skincare,3
7613379546005,skincare,1
7630028611099,skincare,1
7640170370058,skincare,5
7702018094455,skincare,1
7702018404551,skincare,1
7702538121501,skincare,1
7790010570626,haircare,1
7891010009250,skincare,2
7891024128992,skincare,3
7891024133545,skincare,1
7891024137840,skincare,3
7891024137895,skincare,1
7891024179482,skincare,4
8000700000005,skincare,6
8001090582133,haircare,4
8001090661999,skincare,2
8001090662231,skincare,3
8001841054988,haircare,1
8001841923840,skincare,3
8006540476307,haircare,1
8016825926687,skincare,5
8410020652417,skincare,1
8410436208611,skincare,1
8410751030942,skincare,1
8410757001090,skincare,6
8414227692351,skincare,1
8436024790016,skincare,4
8480000420947,skincare,4
8480000443373,skincare,1
8480000465702,haircare,1
8480000467003,skincare,3
8480000467713,skincare,4
8480000468154,skincare,1
8480000748911,skincare,5
8480000794277,skincare,3
5310001244040,skincare,2
8690131955656,skincare,1
8700216106658,skincare,1
8710444217408,skincare,5
8710444220828,skincare,1
8710447169186,skincare,1
8710447276600,skincare,3
8710447284100,skincare,1
8710447445945,skincare,19
8710447484265,skincare,4
8710604789080,skincare,1
8710847929038,skincare,1
8710847972720,skincare,8
8710908238505,haircare,7
8710908311024,skincare,5
8710908395352,skincare,1
8711600504141,skincare,6
8711600804357,skincare,2
8711600831063,skincare,6
8711700550963,skincare,13
8711700822985,skincare,7
8711700922340,haircare,4
8711700956796,haircare,4
8711868004575,skincare,3
8711868004773,skincare,5
8712561254595,skincare,1
8712561534918,skincare,1
8712561593335,skincare,11
8712561594424,skincare,30
8712561628716,skincare,2
8712561629089,skincare,10
8714100597347,skincare,3
8714789550299,skincare,1
8714789700045,skincare,2
8714789764580,skincare,3
8714789810348,skincare,1
8714789828558,skincare,3
8714789842349,skincare,1
8714789880488,haircare,2
8714789880501,haircare,1
8714789913919,skincare,29
8714789973920,skincare,2
8715342030678,skincare,1
8717163525555,haircare,4
8717163607268,skincare,7
8717163607305,skincare,1
8717163961988,skincare,12
8717644091777,skincare,1
8717644308998,skincare,2
8717931601832,haircare,4
8718114621371,haircare,2
8718114650708,skincare,1
8718836393037,skincare,1
8718951083677,skincare,1
8718951087569,skincare,3
8718951131606,skincare,1
8718951465756,skincare,1
8719134064643,skincare,2
8719134096279,skincare,1
8719326786513,skincare,1
8719497834686,skincare,1
8720181029240,skincare,1
8720181334153,skincare,4
8720182264664,skincare,2
8806334369514,skincare,1
8809416470511,skincare,4
8901009111631,skincare,1
8901138500061,skincare,5
8901138511784,skincare,5
8901138816629,skincare,4
8901287100013,skincare,3
8906087778462,skincare,2
9314807018504,skincare,1
3282770204780,skincare,3
8720665000192,skincare,1
3600524030315,skincare,1
4024009008696,skincare,1
8690644035722,makeup,1
8000036024294,skincare,1
5029053585543,skincare,1
8700216250641,skincare,1
5010934005021,haircare,1
5203069054587,haircare,1
3600542563888,haircare,1
4047247997744,skincare,1
8718951732308,skincare,1
0811847037421,haircare,1
3701129812112,skincare,1
7509552979558,haircare,2
8030243021144,haircare,1
4061458023726,haircare,1
3600542534314,makeup,1
8411135010055,skincare,1
7750075057920,haircare,1
00320590,skincare,1
3700390871071,skincare,1
8720181077678,skincare,1
4047247402965,skincare,1
8718951576919,haircare,1
3700795202920,skincare,1
3605973079571,skincare,1
5059605622624,skincare,1
3662217015108,makeup,1
3760100683004,skincare,1
3574669907385,haircare,4
44562300422544,skincare,1
4064273150059,skincare,3
3178041338387,haircare,1
3600550367188,skincare,1
8006530135269,skincare,1
4305615745022,skincare,1
9004432185947,skincare,1
5099514001486,skincare,1
5099514005026,skincare,1
8436616357702,skincare,1
59095316,skincare,1
3600531648725,skincare,1
4971710378498,makeup,1
8720964894164,skincare,1
3560071545369,skincare,4
8809389032150,skincare,1
5060565104761,haircare,1
6924372665459,skincare,1
8901399031397,skincare,1
8006530116305,skincare,1
53900095034940,skincare,1
4068134128843,skincare,1
5900017095332,skincare,1
5900931033083,skincare,1
5907502687423,skincare,1
4337185909641,skincare,1
3574661428093,skincare,1
4011609011904,skincare,1
5900017102061,skincare,2
5709954024333,skincare,1
5709954024371,skincare,1
4002857031264,skincare,1
5900095034674,skincare,1
0071249153789,haircare,1
7610108024513,skincare,14
5280270017488,haircare,1
5601312607854,skincare,1
4335619058163,skincare,1
3331300000832,skincare,1
8886467071997,skincare,1
8002410067279,skincare,1
3160920964701,haircare,1
8711700934497,skincare,26
6974998720971,skincare,1
8909106059160,skincare,1
8909106088771,skincare,1
8909106065932,haircare,1
8718951656826,skincare,1
5102108900017,haircare,1
5901912623613,skincare,1
5901912623477,skincare,1
5903116756579,skincare,4
5906649498242,haircare,1
5600551154459,haircare,1
55900017361000,skincare,1
5902853066996,haircare,1
8480010207170,skincare,3
4061461877149,skincare,4
3600524231286,haircare,1
3700563203005,skincare,1
4305615904733,skincare,1
3574661728018,skincare,1
8429420264106,skincare,1
4056489601746,skincare,3
8859362515620,skincare,1
8051811451538,haircare,1
3574661748368,skincare,2
8056386602200,skincare,1
8700216212786,haircare,1
6414505192254,haircare,1
8030582008615,skincare,1
0672153411516,skincare,1
3800156019690,skincare,1
3800038935988,skincare,1
8696961800395,haircare,1
4047247998093,haircare,1
3506770001041,skincare,1
8721148000531,skincare,1
3660005990897,skincare,1
3600522107781,skincare,4
8718951653924,skincare,8
4006000177281,skincare,1
6003911081964,skincare,2
8715342041261,skincare,1
3140100366440,haircare,5
5900017040035,skincare,1
4047196066232,skincare,1
4047196052631,haircare,1
4047196052648,skincare,1
8682241212880,skincare,1
2000000157861,haircare,1
2000000157862,haircare,1
7798420160796,skincare,1
2000000157866,skincare,1
2000000157869,skincare,1
8436617752667,skincare,1
3856007900976,skincare,2
3564700890714,skincare,1
2200291116956,skincare,1
3600551054476,skincare,7
0729238169807,skincare,1
3564700992937,skincare,1
8718951540033,skincare,1
4068134201027,skincare,1
0501129836162,skincare,1
3665717000100,skincare,1
8901030716065,skincare,1
4335619112025,skincare,1
3616307110631,skincare,1
3564700877203,haircare,1
0062600400055,skincare,1
8720865876221,skincare,1
0857724008979,skincare,3
3700607907029,skincare,1
1937013660657,haircare,1
3701436913199,haircare,1
8901088728904,haircare,1
8909106076419,haircare,1
5061087560738,skincare,1
0702005706504,skincare,1
5060879821989,skincare,1
9999960010024,skincare,2
5017634247843,skincare,1
0841227057723,skincare,1
5407005691625,haircare,1
3010351750629,skincare,1
4061459883626,skincare,1
0020714389109,skincare,1
7611480010361,skincare,1
3600551142135,haircare,1
8908001158022,skincare,1
8904409719926,makeup,1
0075609199202,skincare,1
8055002863018,skincare,1
3537090019119,haircare,1
3701129812426,skincare,1
4061461233051,skincare,1
3253581491393,haircare,1
5065010483019,skincare,1
5060655080470,skincare,2
3700390875079,skincare,1
3700390873051,skincare,1
8006530034722,haircare,1
8901030515521,skincare,1
8690506527426,skincare,1
3600551055008,haircare,1
3701129805060,haircare,1
0830372000465,haircare,1
8809526842772,makeup,1
3770016038577,skincare,1
5202888400193,skincare,1
5060120170750,skincare,1
0071249283714,makeup,1
59001799,skincare,1
8718951764026,skincare,1
7340074775385,haircare,1
4068706887949,skincare,1
8690595028064,haircare,1
0018121500712,skincare,1
5060896575513,skincare,1
4066447909319,haircare,1
8017331065051,skincare,1
8017331051610,skincare,1
8006530139403,haircare,1
0024843639883,skincare,1
3282770149777,skincare,1
8712561122924,skincare,37
8017596114570,haircare,1
8901526603442,haircare,1
8009518492545,skincare,1
8007827094856,skincare,1
9378313963994,skincare,1
4066447107371,haircare,1
5045091051628,skincare,1
0075371003936,skincare,1
4901301405340,skincare,1
8809526842758,makeup,1
8809611863118,makeup,1
0850049838757,skincare,1
8964004257049,skincare,1
7627536820365,skincare,1
8718951763937,skincare,1
4260007645642,skincare,1
0850044456222,skincare,1
4335619130456,skincare,1
7791905004219,skincare,1
4015100864977,haircare,1
7896235354185,skincare,1
5701943102619,skincare,1
3337875852333,skincare,1
8906117254850,skincare,1
3760349312772,skincare,1
42269663,skincare,8
0850046839153,skincare,1
0850046839351,skincare,1
5032767000400,skincare,1
5709557949248,skincare,1
8435534412616,haircare,1
0682940000359,skincare,1
5901887030355,skincare,1
5060686200076,skincare,1
5201314066699,skincare,1
8999999614300,skincare,1
8699708260216,haircare,2
3253581679890,skincare,1
3517360020267,haircare,3
3346020047197,skincare,1
3574661817958,skincare,2
8718951509085,skincare,2
3663062010805,skincare,4
3256228415646,skincare,2
3256228942289,skincare,2
3059944026734,skincare,4
3059944151443,skincare,4
3250391547500,skincare,4
3250391547395,skincare,5
0840191613623,skincare,1
8015700166897,skincare,1
3264680042003,skincare,1
8720181436765,skincare,3
6132321304810,skincare,1
