code,imgid,pred,keyword,strong,label_source
0062400254469,1,skincare,,,hand
8904430201070,1,skincare,,,hand
5011321857018,1,haircare,,,hand
5003960389111,1,skincare,,,hand
4987176208637,1,haircare,,,hand
08433862,1,skincare,,,hand
08204462,1,makeup,,,hand
8905110008309,1,skincare,,,hand
6264707016205,1,skincare,,,hand
8809576261134,1,skincare,,,hand
8906014765121,1,haircare,,,hand
2399900859565,1,haircare,,,hand
4260420168896,1,skincare,,,hand
3268240051696,1,skincare,,,hand
4006000038858,1,skincare,,,hand
4901417722454,1,haircare,,,hand
8025916127902,2,haircare,,,hand
8025916127896,1,haircare,,,hand
4066447523621,1,haircare,,,hand
3760215878241,1,skincare,,,hand
4084500610699,1,haircare,,,hand
8718906830783,2,skincare,,,hand
8719238063375,2,skincare,,,hand
3264680015854,2,skincare,,,hand
8901526102334,1,haircare,,,hand
7891150025967,1,skincare,,,hand
4068134111142,1,skincare,,,hand
4005808789382,1,skincare,,,hand
8695077172211,1,skincare,,,hand
7775022070234,1,skincare,,,hand
9001398161527,1,makeup,,,hand
11207887,1,haircare,,,hand
0404583267346,1,skincare,,,hand
8699931333008,1,skincare,,,hand
8690178025107,1,skincare,,,hand
4005900308832,1,skincare,,,hand
3574661686509,1,skincare,,,hand
4897097266329,3,haircare,,,hand
0085382684918,1,skincare,,,hand
0085382684901,1,skincare,,,hand
8059016840195,1,skincare,,,hand
8684190135395,1,skincare,,,hand
3253581767559,1,skincare,,,hand
8680690706714,1,haircare,,,hand
4894819704015,1,haircare,,,hand
3574661450933,1,skincare,,,hand
3660005540832,1,skincare,,,hand
00611903,1,skincare,,,hand
4068134020475,1,skincare,,,hand
9321299104530,1,skincare,,,hand
8699885908437,1,skincare,,,hand
8680145081557,1,skincare,,,hand
0895545724487,1,skincare,,,hand
8683517124067,1,skincare,,,hand
8809674690720,1,skincare,,,hand
3266191002415,1,skincare,,,hand
4305615625010,1,haircare,,,hand
5057566072137,2,makeup,,,hand
3474636800377,1,haircare,,,hand
4005900289056,1,skincare,,,hand
3838824421599,1,haircare,,,hand
5900525078698,4,skincare,,,hand
8681925609596,1,skincare,,,hand
8681701008643,1,haircare,,,hand
8684252207343,1,skincare,,,hand
8690937011648,1,skincare,,,hand
0445000015980,1,haircare,,,hand
3337875702478,1,skincare,,,hand
0574441087369,1,skincare,,,hand
8699956514185,1,skincare,,,hand
3600524103934,1,skincare,,,hand
0882381112592,1,skincare,,,hand
8681925601262,1,skincare,,,hand
8683130052129,1,skincare,,,hand
8682773091250,1,skincare,,,hand
8684576001023,1,skincare,,,hand
3600523473977,6,skincare,,,hand
8809655950898,1,skincare,,,hand
8681582006288,1,skincare,,,hand
8684225266063,1,skincare,,,hand
88095338180747114355,1,skincare,,,hand
5285002322076,1,skincare,,,hand
3346470618459,1,skincare,,,hand
3600542541633,2,skincare,,,hand
0604454914892,1,haircare,,,hand
4006000180847,1,skincare,,,hand
8699449100246,1,skincare,,,hand
4006000170466,1,skincare,,,hand
8690637981265,1,haircare,,,hand
8682397031960,1,skincare,,,hand
3574661687032,1,skincare,,,hand
2050000095115,1,skincare,,,hand
8690131774097,1,skincare,,,hand
8695077122766,1,haircare,,,hand
8680760510098,4,haircare,,,hand
0194346051236,1,skincare,,,hand
8683130120088,1,skincare,,,hand
8002410041866,1,skincare,,,hand
3274872446120,1,makeup,,,hand
8682241220649,1,skincare,,,hand
5903794199934,1,skincare,,,hand
8680512633532,1,skincare,,,hand
3760359082849,1,skincare,,,hand
8691988009431,1,haircare,,,hand
8681717006800,2,skincare,,,hand
42429258,1,skincare,,,hand
8003510017829,1,skincare,,,hand
8682257407072,1,skincare,,,hand
8682276607170,2,skincare,,,hand
8681511095970,1,skincare,,,hand
3517360020304,1,skincare,,,hand
7453078535074,1,skincare,,,hand
0764302022985,1,skincare,,,hand
8692780000190,1,skincare,,,hand
8720181313431,2,skincare,,,hand
8720181433597,1,skincare,,,hand
8720181284397,2,skincare,,,hand
3600542461887,3,haircare,,,hand
8681925607240,3,skincare,,,hand
8682009368958,1,haircare,,,hand
7350104248536,1,skincare,,,hand
8696814061843,1,makeup,,,hand
8683476332015,2,skincare,,,hand
8698703022447,1,skincare,,,hand
8683649153164,1,skincare,,,hand
8685119260006,1,skincare,,,hand
0802535596382,1,haircare,,,hand
4058172420641,1,skincare,,,hand
8809328326098,1,skincare,,,hand
42438809,1,skincare,,,hand
8684117000164,1,skincare,,,hand
3600523741540,4,skincare,,,hand
0769915233179,1,skincare,,,hand
4006000169019,1,skincare,,,hand
8699118074625,1,skincare,,,hand
3400930199848,1,skincare,,,hand
8699300250066,1,haircare,,,hand
20270425,1,skincare,,,hand
8684149131485,1,skincare,,,hand
8699956513676,1,skincare,,,hand
8700216181457,1,haircare,,,hand
8690131112844,1,skincare,,,hand
8684180515114,1,skincare,,,hand
8684438670008,1,skincare,,,hand
8683675682201,1,skincare,,,hand
4065331004673,1,haircare,,,hand
3701129802052,1,skincare,,,hand
5712873215577,1,skincare,,,hand
8684149131676,1,skincare,,,hand
3298651721215,1,skincare,,,hand
4009800003330,1,skincare,,,hand
8680512632801,1,haircare,,,hand
8680018048038,1,haircare,,,hand
3600523319862,1,haircare,,,hand
4006000076638,1,skincare,,,hand
6130548015731,1,skincare,,,hand
5055796597703,1,skincare,,,hand
4062300467378,1,skincare,,,hand
4006000083391,2,skincare,,,hand
8695077122704,2,skincare,,,hand
8681410000358,1,skincare,,,hand
8700216200769,1,haircare,,,hand
8700216200868,1,haircare,,,hand
9005800341866,1,skincare,,,hand
3760215879576,1,skincare,,,hand
4260167189161,1,skincare,,,hand
4311501630808,1,skincare,,,hand
4067796217735,2,skincare,,,hand
0040056520640,1,haircare,,,hand
8720354016107,1,makeup,,,hand
8720354016190,1,makeup,,,hand
8720354887301,1,makeup,,,hand
8720354887370,1,makeup,,,hand
8721245124703,1,makeup,,,hand
8721245014820,1,makeup,,,hand
8718537564217,1,makeup,,,hand
8721245014806,1,makeup,,,hand
8718537564088,1,makeup,,,hand
4059729585790,1,makeup,,,hand
8690506520083,1,skincare,,,hand
0860009297029,1,skincare,,,hand
4031678000036,1,skincare,,,hand
4008956381187,1,skincare,,,hand
59002192,1,skincare,,,hand
3600531712792,5,makeup,,,hand
5710226717334,1,skincare,,,hand
7610848471684,1,skincare,,,hand
8690506520052,1,skincare,,,hand
3800232739757,1,haircare,,,hand
8684990400242,1,makeup,,,hand
8719325558524,1,skincare,,,hand
3660005210186,1,haircare,,,hand
3770001142081,1,skincare,,,hand
8323175016570,1,makeup,,,hand
4640033120526,1,skincare,,,hand
8685094595049,1,skincare,,,hand
6111271380938,1,skincare,,,hand
8690595214177,1,skincare,,,hand
5905359800668,1,skincare,,,hand
5902719419027,1,haircare,,,hand
5900956901343,1,skincare,,,hand
5900116106908,1,skincare,,,hand
8700216501798,1,skincare,,,hand
9501100930231,1,skincare,,,hand
8002340017634,1,skincare,,,hand
0708002400391,1,skincare,,,hand
4061458051309,1,skincare,,,hand
8683130111116,1,haircare,,,hand
5701058011608,1,haircare,,,hand
8004608227830,1,haircare,,,hand
3770022150003,1,haircare,,,hand
8681925608742,1,skincare,,,hand
4792081032686,1,skincare,,,hand
4792081039425,1,skincare,,,hand
4792081039418,1,skincare,,,hand
4796020150776,1,haircare,,,hand
4305615616124,1,skincare,,,hand
4027800095834,5,skincare,,,hand
8906129576063,2,skincare,,,hand
3600542129268,1,haircare,,,hand
8700216219372,1,haircare,,,hand
8684441801161,1,skincare,,,hand
3401360167872,3,skincare,,,hand
3574661648316,2,skincare,,,hand
4897056133303,1,haircare,,,hand
00497401,2,haircare,,,hand
8718951730298,4,skincare,,,hand
4059729445414,2,makeup,,,hand
8480010207149,1,skincare,,,hand
8690637921643,1,skincare,,,hand
8901030870699,1,skincare,,,hand
8680690706851,1,haircare,,,hand
0013456703616,1,haircare,,,hand
8411135010604,1,skincare,,,hand
4311596007738,1,skincare,,,hand
5010959979055,3,haircare,,,hand
4066447876031,1,skincare,,,hand
4006000064123,1,skincare,,,hand
4823071656435,1,skincare,,,hand
5609221310278,1,skincare,,,hand
4305615627427,1,haircare,,,hand
0667659394074,2,skincare,,,hand
3574661655055,1,skincare,,,hand
8682397030659,2,skincare,,,hand
4260167187396,1,skincare,,,hand
4005900734099,1,skincare,,,hand
4015100893700,1,haircare,,,hand
8681769002003,2,haircare,,,hand
7798333840662,1,haircare,,,hand
8683561170232,2,skincare,,,hand
4056489703020,2,skincare,,,hand
33253581729083,1,skincare,,,hand
0810171576132,1,skincare,,,hand
3323034898366,1,skincare,,,hand
4088700147344,1,haircare,,,hand
9316542149048,1,skincare,,,hand
4009903011119,3,skincare,,,hand
5060814912178,1,skincare,,,hand
42429234,1,skincare,,,hand
8721073622013,1,skincare,,,hand
93549882,1,skincare,,,hand
0811913011683,1,haircare,,,hand
4056489688075,1,skincare,,,hand
3661434004575,1,skincare,,,hand
6111024008935,1,skincare,,,hand
8690506517809,1,skincare,,,hand
8697420531188,1,skincare,,,hand
5901887042211,1,skincare,,,hand
5902357004890,1,skincare,,,hand
8681925607820,1,skincare,,,hand
0697013011828,1,skincare,,,hand
8901396389101,1,skincare,,,hand
7290017599472,3,skincare,,,hand
3770019640012,1,skincare,,,hand
8682276602496,2,skincare,,,hand
0601001034768,1,skincare,,,hand
6221155140838,1,skincare,,,hand
5031413953237,1,skincare,,,hand
6430559713221,1,skincare,,,hand
5020535008666,1,skincare,,,hand
0667008073254,1,haircare,,,hand
8906147702383,1,skincare,,,hand
00646567,1,haircare,,,hand
3600542221061,1,haircare,,,hand
8690605061050,1,haircare,,,hand
8859082306485,2,skincare,,,hand
5060453450826,1,skincare,,,hand
4056489323099,1,skincare,,,hand
0810021208336,1,skincare,,,hand
4987176038388,1,haircare,,,hand
5060176674684,1,haircare,,,hand
9005800398815,1,skincare,,,hand
0682223040027,1,skincare,,,hand
6974619575386,1,makeup,,,hand
4015100865097,1,haircare,,,hand
8700216557245,1,haircare,,,hand
5713600211411,1,makeup,,,hand
3522931005055,1,skincare,,,hand
8906005275189,1,skincare,,,hand
4068134078254,1,skincare,,,hand
8699303460622,1,skincare,,,hand
8906189773341,2,skincare,,,hand
8906101654116,1,skincare,,,hand
4902430345927,1,haircare,,,hand
30147485,1,makeup,,,hand
8718951741232,2,skincare,,,hand
4012758347111,1,skincare,,,hand
4012400532872,1,skincare,,,hand
5601312612872,1,skincare,,,hand
4987176278586,1,skincare,,,hand
3574661373577,1,skincare,,,hand
4008666145031,1,haircare,,,hand
4015100429268,2,skincare,,,hand
7350087734637,1,skincare,,,hand
4262391990018,1,haircare,,,hand
8699546485277,1,skincare,,,hand
8901030768934,1,skincare,,,hand
7702018417759,2,skincare,,,hand
0872639003413,1,skincare,,,hand
8697901987039,1,skincare,,,hand
4006000152363,1,skincare,,,hand
8683829431365,5,skincare,,,hand
8806133615317,1,skincare,,,hand
6001374064548,1,haircare,,,hand
8680540171259,1,skincare,,,hand
8699118061205,1,skincare,,,hand
4056489878087,1,skincare,,,hand
3253581764657,1,skincare,,,hand
4335619111776,1,skincare,,,hand
4059729543011,2,makeup,,,hand
4059729585417,2,makeup,,,hand
0735546024257,1,skincare,,,hand
3600524197322,1,haircare,,,hand
8684306079575,1,skincare,,,hand
4680607210253,1,haircare,,,hand
8000137007257,2,haircare,,,hand
3600551172293,1,haircare,,,hand
4006000233826,1,skincare,,,hand
8906118416370,1,skincare,,,hand
3574661805429,1,skincare,,,hand
3600524250140,1,haircare,,,hand
4067796081978,1,skincare,,,hand
0781005857225,2,skincare,,,hand
4059729518712,1,makeup,,,hand
0000500008297,1,skincare,,,hand
0002010001476,1,haircare,,,hand
00118120,2,skincare,,,hand
0820056776045,1,skincare,,,hand
3256226757953,1,skincare,,,hand
8000137016884,1,skincare,,,hand
8480017323668,1,skincare,,,hand
9300830021376,1,skincare,,,hand
4260132267108,1,skincare,,,hand
4337185856129,1,haircare,,,hand
7290015284189,1,haircare,,,hand
8003510034505,1,skincare,,,hand
6001374033766,1,skincare,,,hand
8901138010812,1,skincare,,,hand
0660957015610,1,skincare,,,hand
46269133,1,skincare,,,hand
8681511098711,1,skincare,,,hand
8700216677660,1,haircare,,,hand
0056594020467,1,skincare,,,hand
8719238065621,1,skincare,,,hand
8690937010993,5,haircare,,,hand
6181100631418,1,skincare,,,hand
3468080401693,1,skincare,,,hand
0850023403506,1,makeup,,,hand
8714319245275,2,skincare,,,hand
4987176073440,1,haircare,,,hand
4066447875584,1,skincare,,,hand
8431876294699,1,skincare,,,hand
5060593000431,1,haircare,,,hand
3662217014637,1,skincare,,,hand
8700216557139,1,haircare,,,hand
8414227097569,1,haircare,,,hand
6192017323105,1,haircare,,,hand
7891150095588,1,haircare,,,hand
3499320018357,2,skincare,,,hand
7624900114907,1,skincare,,,hand
0840045312825,1,skincare,,,hand
42344759,1,skincare,,,hand
8809136715466,1,skincare,,,hand
8717524074760,1,skincare,,,hand
42449263,4,skincare,,,hand
3800013521892,2,haircare,,,hand
0850056288279,1,haircare,,,hand
0022600600046,1,skincare,,,hand
0810095592041,1,skincare,,,hand
3600542525893,1,haircare,,,hand
4005900705037,1,skincare,,,hand
3600541232877,1,haircare,,,hand
4005900257062,1,skincare,,,hand
3522930004349,1,skincare,,,hand
3614274315448,1,makeup,,,hand
9310714225134,1,haircare,,,hand
5949067524812,2,skincare,,,hand
4059729348548,1,makeup,,,hand
3266191021041,3,skincare,,,hand
3800144806301,1,skincare,,,hand
8025916112656,1,skincare,,,hand
0052800483477,1,skincare,,,hand
3600523741427,1,skincare,,,hand
5213006609206,1,skincare,,,hand
5000101844997,1,haircare,,,hand
0750007290910,1,haircare,,,hand
8710447290910,1,haircare,,,hand
8718951340985,1,skincare,,,hand
0841058005292,1,skincare,,,hand
4103040051479,1,skincare,,,hand
5010724533628,1,haircare,,,hand
00755085,1,skincare,,,hand
8690937016124,1,haircare,,,hand
4894532991501,1,skincare,,,hand
4894819702707,1,skincare,,,hand
8718951544031,1,skincare,,,hand
9335955000012,1,skincare,,,hand
0718207522514,1,skincare,,,hand
8480017242679,1,skincare,,,hand
3600551182711,1,skincare,,,hand
3466762519544,1,skincare,,,hand
5063334011864,1,skincare,,,hand
3517360025569,1,skincare,,,hand
8699561350123,1,skincare,,,hand
0827854026518,1,skincare,,,hand
0827854026549,1,skincare,,,hand
0819156021285,4,skincare,,,hand
3564700667941,1,skincare,,,hand
3045204802859,4,skincare,,,hand
8906190533279,1,haircare,,,hand
0020714922689,1,makeup,,,hand
0049696122863,1,skincare,,,hand
7640105474684,1,skincare,,,hand
4056489121381,1,haircare,,,hand
3600531658106,2,makeup,,,hand
8690529009855,1,skincare,,,hand
0785364134355,1,skincare,,,hand
8683143845435,1,haircare,,,hand
8684000493318,1,haircare,,,hand
3538396116106,2,haircare,,,hand
3700216023400,1,haircare,,,hand
4311501679944,1,skincare,,,hand
0346209304236,1,skincare,,,hand
8402001018084,3,skincare,,,hand
4008233088594,1,skincare,,,hand
0810208300143,1,skincare,,,hand
80886099,1,skincare,,,hand
4316268671668,1,skincare,,,hand
7592701112364,1,skincare,,,hand
4810151021948,1,skincare,,,hand
4005900325846,1,skincare,,,hand
8682022663450,2,skincare,,,hand
8718951544413,1,skincare,,,hand
8053732093729,1,skincare,,,hand
4021457649976,1,skincare,,,hand
0638827779504,1,skincare,,,hand
8901088026864,2,haircare,,,hand
6001087370554,1,skincare,,,hand
0194249405235,1,skincare,,,hand
8479350755618,1,makeup,,,hand
8001090825681,1,haircare,,,hand
8719134164183,1,skincare,,,hand
3224055037744,1,skincare,,,hand
80000000376591,1,skincare,,,hand
8901030978630,1,skincare,,,hand
0860013773571,1,skincare,,,hand
5285009295045,1,skincare,,,hand
3700036902947,1,skincare,,,hand
7899572810000,1,haircare,,,hand
8683655809055,1,skincare,,,hand
6941553022245,1,skincare,,,hand
8901012118405,1,skincare,,,hand
8720181564765,1,skincare,,,hand
4008666272232,1,haircare,,,hand
84461032,1,haircare,,,hand
0077315009103,1,haircare,,,hand
0761373009198,1,skincare,,,hand
3605970720858,1,skincare,,,hand
3770013219344,1,skincare,,,hand
8711600375383,2,skincare,,,hand
4059729521088,5,makeup,,,hand
4066447965414,1,skincare,,,hand
0061398401534,1,skincare,,,hand
7068600017968,1,skincare,,,hand
5410091775421,1,haircare,,,hand
8001280068119,1,skincare,,,hand
3665467006865,2,skincare,,,hand
6006340001152,1,skincare,,,hand
8008970052564,1,skincare,,,hand
0685706025047,1,skincare,,,hand
3522930005377,1,skincare,,,hand
7500435162913,1,haircare,,,hand
3378872234487,1,skincare,,,hand
4066447785845,1,skincare,,,hand
8720674479798,3,haircare,,,hand
8720674232768,1,skincare,,,hand
6186000460519,1,skincare,,,hand
6130548016745,1,skincare,,,hand
4039401751002,1,skincare,,,hand
4005900963499,2,skincare,,,hand
0818821000747,1,skincare,,,hand
3600523614431,1,makeup,,,hand
3600521796221,2,makeup,,,hand
3662361005499,1,skincare,,,hand
4059729541857,1,makeup,,,hand
30148093,1,makeup,,,hand
4059729419545,2,makeup,,,hand
0800897818586,1,makeup,,,hand
0800897267049,1,makeup,,,hand
3474636968701,1,haircare,,,hand
4059729518262,2,makeup,,,hand
4305615700496,1,makeup,,,hand
8719134143348,1,skincare,,,hand
3178041314282,1,haircare,,,hand
8017331072325,2,skincare,,,hand
3610340651410,1,haircare,,,hand
3516170025660,2,skincare,,,hand
7702277777991,1,skincare,,,hand
4009175963048,1,skincare,,,hand
5600829361082,1,skincare,,,hand
3574661818054,1,skincare,,,hand
8006530140171,1,skincare,,,hand
5060453453452,1,skincare,,,hand
6260344941207,1,skincare,,,hand
3350033527027,1,skincare,,,hand
3264680038334,1,skincare,,,hand
8902979026840,1,haircare,,,hand
3350033527065,1,skincare,,,hand
3350034013659,1,skincare,,,hand
8906163410163,1,skincare,,,hand
8901023030765,1,skincare,,,hand
80000000274744,1,skincare,,,hand
8904355407076,1,skincare,,,hand
8683130089743,1,haircare,,,hand
4902430985932,1,skincare,,,hand
0736140999149,1,haircare,,,hand
8901725928377,1,skincare,,,hand
8720181031595,2,skincare,,,hand
0628467002803,1,haircare,,,hand
0834639000267,1,skincare,,,hand
8006540836224,2,skincare,,,hand
8437015476889,1,skincare,,,hand
3560071310769,2,skincare,,,hand
5907653810725,1,haircare,,,hand
5060968410247,1,skincare,,,hand
8682397030741,1,skincare,,,hand
5902539716054,1,skincare,,,hand
08315939,1,haircare,,,hand
3145891812404,1,makeup,,,hand
3760104916573,1,haircare,,,hand
3348901607339,1,makeup,,,hand
5904917482346,1,skincare,,,hand
3600524163808,1,haircare,,,hand
4066447332322,1,haircare,,,hand
3145891870169,1,makeup,,,hand
4019674029107,1,makeup,,,hand
8710624258078,2,skincare,,,hand
0044600008899,1,skincare,,,hand
0070481010300,1,skincare,,,hand
0681131099356,1,skincare,,,hand
3600530462797,1,makeup,,,hand
4058172935862,1,haircare,,,hand
8699943340001,2,skincare,,,hand
4066447016741,2,skincare,,,hand
99000226,1,skincare,,,hand
4066447814958,1,skincare,,,hand
0690864505263,2,skincare,,,hand
0812154033243,1,haircare,,,hand
8600272010121,1,skincare,,,hand
3468080411319,1,skincare,,,hand
3600542652933,1,haircare,,,hand
8029352460043,1,haircare,,,hand
3760162125221,1,haircare,,,hand
3282770140972,1,haircare,,,hand
5430004121527,1,skincare,,,hand
3701129805008,1,skincare,,,hand
5200136145483,1,skincare,,,hand
5900095033530,1,skincare,,,hand
5900095035107,1,skincare,,,hand
5099514200209,1,skincare,,,hand
53574660291162,1,skincare,,,hand
3600542503136,1,haircare,,,hand
3574669907866,1,haircare,,,hand
4062300422513,1,haircare,,,hand
4062300422544,1,skincare,,,hand
7310618544104,1,skincare,,,hand
0080878195077,1,haircare,,,hand
0743877051460,1,haircare,,,hand
0381370030119,1,skincare,,,hand
10037000792519,1,skincare,,,hand
3282770390179,1,skincare,,,hand
9300607397925,1,skincare,,,hand
8904352003974,1,skincare,,,hand
9327693008481,1,skincare,,,hand
59092582,3,skincare,,,hand
8901277015327,1,skincare,,,hand
4005808828869,1,skincare,,,hand
4006000011400,2,skincare,,,hand
0590017090467,3,skincare,,,hand
5900017090283,1,skincare,,,hand
0590017090542,1,skincare,,,hand
5900017071787,1,haircare,,,hand
5900017071756,1,haircare,,,hand
5900017101989,4,haircare,,,hand
5900017097961,1,skincare,,,hand
3474637303365,1,haircare,,,hand
8480017310675,1,skincare,,,hand
0056594811058,1,skincare,,,hand
3499320015431,1,skincare,,,hand
3760162121056,1,skincare,,,hand
3560071277093,1,haircare,,,hand
8711868013850,1,skincare,,,hand
8001841062624,1,skincare,,,hand
5900057010166,1,haircare,,,hand
5744004980238,2,skincare,,,hand
5045731103908,1,skincare,,,hand
5907489072397,1,skincare,,,hand
4262351040319,1,skincare,,,hand
5060447948674,1,skincare,,,hand
4262351040364,1,skincare,,,hand
4262351040340,1,skincare,,,hand
4262351040302,1,skincare,,,hand
4262351040296,1,skincare,,,hand
2200267164042,1,skincare,,,hand
3760319342822,1,skincare,,,hand
3760319342839,1,skincare,,,hand
3286010097057,1,haircare,,,hand
9005800369549,1,skincare,,,hand
3574669907200,1,haircare,,,hand
3574660587524,1,skincare,,,hand
00000311,1,skincare,,,hand
00000563,1,skincare,,,hand
00000587,1,skincare,,,hand
00000859,1,skincare,,,hand
00002979,1,haircare,,,hand
00002980,1,haircare,,,hand
00027606,1,skincare,,,hand
00673037,1,skincare,,,hand
12111152,1,skincare,,,hand
20011208,4,skincare,,,hand
20057060,13,skincare,,,hand
20060909,1,skincare,,,hand
20060923,1,skincare,,,hand
20174026,2,skincare,,,hand
20208844,2,haircare,,,hand
20231460,1,skincare,,,hand
20251970,2,skincare,,,hand
20277246,1,skincare,,,hand
20283131,2,skincare,,,hand
20297190,2,skincare,,,hand
20382933,4,skincare,,,hand
20434182,4,skincare,,,hand
20490379,1,haircare,,,hand
20546526,1,skincare,,,hand
20553531,4,skincare,,,hand
20654825,9,skincare,,,hand
20864774,11,skincare,,,hand
20864781,1,skincare,,,hand
20982850,1,skincare,,,hand
22130518,4,skincare,,,hand
23135123,1,skincare,,,hand
26023281,9,skincare,,,hand
26023458,2,skincare,,,hand
26023595,2,skincare,,,hand
26028071,4,skincare,,,hand
29023004,1,haircare,,,hand
30070349,3,skincare,,,hand
40133195,4,skincare,,,hand
40883007,3,skincare,,,hand
42345183,1,skincare,,,hand
42345275,4,skincare,,,hand
42419334,1,skincare,,,hand
50064861,6,skincare,,,hand
50096206,1,skincare,,,hand
50096701,1,skincare,,,hand
50096725,2,skincare,,,hand
50099962,5,skincare,,,hand
50220021,11,skincare,,,hand
50287062,3,skincare,,,hand
59013648,5,skincare,,,hand
59084051,2,skincare,,,hand
59095842,12,skincare,,,hand
80453000,5,skincare,,,hand
80466468,20,skincare,,,hand
96097335,4,skincare,,,hand
0010181033056,2,haircare,,,hand
0010181040313,2,skincare,,,hand
0022200941525,4,skincare,,,hand
0022796916167,1,haircare,,,hand
0022796970060,4,haircare,,,hand
0022796976017,1,haircare,,,hand
0022796976024,2,haircare,,,hand
0022796976116,4,haircare,,,hand
0022796977519,5,haircare,,,hand
0037000267904,1,skincare,,,hand
0041167066218,1,skincare,,,hand
0041840001062,1,skincare,,,hand
0047400664685,1,skincare,,,hand
0055451789400,1,haircare,,,hand
0057990062532,1,skincare,,,hand
0070501017128,6,skincare,,,hand
0070501113424,1,skincare,,,hand
0072140006334,2,skincare,,,hand
0072151421119,2,skincare,,,hand
0098400012181,1,skincare,,,hand
0190679000187,1,haircare,,,hand
0302993917564,1,skincare,,,hand
0305212750003,4,skincare,,,hand
0381371018451,1,skincare,,,hand
0656272845162,1,skincare,,,hand
0697896828292,1,skincare,,,hand
0708002100741,1,skincare,,,hand
0708002400322,2,haircare,,,hand
0748378001112,4,haircare,,,hand
0748378003154,2,haircare,,,hand
0764302021506,3,haircare,,,hand
0764302280019,6,skincare,,,hand
0764302290629,4,haircare,,,hand
0769915190588,1,skincare,,,hand
0773602103515,3,makeup,,,hand
0792850259997,2,skincare,,,hand
0792850897687,1,skincare,,,hand
0812154030013,6,skincare,,,hand
0817513010002,1,haircare,,,hand
0817513015328,3,haircare,,,hand
0856017000126,8,haircare,,,hand
0858380002141,1,haircare,,,hand
0859220000266,2,skincare,,,hand
2000000002057,1,haircare,,,hand
2000000004891,2,makeup,,,hand
2000000151466,1,makeup,,,hand
8006540765135,1,skincare,,,hand
3014230000201,8,skincare,,,hand
3014230021237,15,skincare,,,hand
3014230021404,48,skincare,,,hand
3015810608817,2,skincare,,,hand
3050070004047,2,skincare,,,hand
3054080004028,2,haircare,,,hand
3054080011569,2,haircare,,,hand
3054080053293,2,haircare,,,hand
3054080074335,2,skincare,,,hand
3058320045260,2,skincare,,,hand
3058320048117,2,skincare,,,hand
3058325050054,1,skincare,,,hand
3058325066246,2,skincare,,,hand
3059944117142,3,skincare,,,hand
3140100047820,2,haircare,,,hand
3140100047875,2,haircare,,,hand
3140100143065,1,haircare,,,hand
3140100323047,2,haircare,,,hand
3140100366419,1,haircare,,,hand
3141380054911,2,skincare,,,hand
3160920402005,4,skincare,,,hand
3160920508097,6,skincare,,,hand
3178040429628,1,haircare,,,hand
3178040643802,4,haircare,,,hand
3178040650282,3,skincare,,,hand
3178040666283,4,skincare,,,hand
3178040683181,3,haircare,,,hand
3178040687042,2,haircare,,,hand
3178040696433,2,haircare,,,hand
3178041301138,2,haircare,,,hand
3178041301183,1,haircare,,,hand
3178041321792,1,skincare,,,hand
3178041339810,10,skincare,,,hand
3178041344319,1,haircare,,,hand
3179630012107,3,skincare,,,hand
3181730076262,1,skincare,,,hand
3181730104194,1,skincare,,,hand
3181730117965,4,skincare,,,hand
3181734189357,2,skincare,,,hand
3215662980011,2,skincare,,,hand
3215666800162,2,haircare,,,hand
3222472706625,3,skincare,,,hand
3222474495305,2,skincare,,,hand
3250390448730,2,skincare,,,hand
3250391831982,2,skincare,,,hand
3250392149611,1,skincare,,,hand
3250392496791,1,skincare,,,hand
3250393212635,1,skincare,,,hand
3251241003016,1,haircare,,,hand
3251241025599,2,skincare,,,hand
3251241034690,2,skincare,,,hand
3251241041629,2,skincare,,,hand
3253581479995,1,skincare,,,hand
3253581595213,1,haircare,,,hand
3256223379653,2,skincare,,,hand
3256223379752,1,skincare,,,hand
3256226531607,3,skincare,,,hand
3256226760403,1,skincare,,,hand
3264680004117,10,skincare,,,hand
3264680004964,1,skincare,,,hand
3282770072815,10,skincare,,,hand
3282770100747,9,skincare,,,hand
3282770100778,2,skincare,,,hand
3282779002738,2,skincare,,,hand
3282779069519,1,skincare,,,hand
3282779348850,1,skincare,,,hand
3282779402927,1,skincare,,,hand
3282779405485,1,skincare,,,hand
3282779416139,4,skincare,,,hand
3283950911184,3,skincare,,,hand
3286010022042,1,haircare,,,hand
3286010022059,2,haircare,,,hand
3323037218635,1,skincare,,,hand
3326100000557,1,skincare,,,hand
3329310012495,3,skincare,,,hand
3331849020391,4,skincare,,,hand
3337871323820,1,skincare,,,hand
3337872412134,9,skincare,,,hand
3337872412684,7,skincare,,,hand
3337872414015,2,skincare,,,hand
3337872418570,2,skincare,,,hand
3337872420696,1,skincare,,,hand
3337875201360,2,skincare,,,hand
3337875545822,2,skincare,,,hand
3337875549530,2,skincare,,,hand
3337875552127,1,skincare,,,hand
3337875560382,1,skincare,,,hand
3337875597333,14,skincare,,,hand
3337875696548,1,skincare,,,hand
3337875722827,2,skincare,,,hand
3337875743563,4,skincare,,,hand
3337875763790,1,skincare,,,hand
3348070010589,2,haircare,,,hand
3350031756825,1,skincare,,,hand
3350031756931,3,skincare,,,hand
3350031992612,2,skincare,,,hand
3355312146401,4,haircare,,,hand
3367729021028,1,skincare,,,hand
3378872067566,1,makeup,,,hand
